,Unnamed: 0,date,pres_name,mun,party_id,mun_id,name_abr,name_full,opo11,in_gov11,in_gov12,opo13,ingov13,fringe13,ingov14,ag1_name_abr,ag1_party_id,ag1_name_full,ag2_name_abr,ag2_party_id,ag2_name_full,ag3_name_abr,ag3_party_id,ag3_name_full,nat_party
990,990,2016,Predrag Milanovic,Svilajnac,19,71056,SDS,Socijaldemokratska stranka,0,0,0,-1,0,0,0,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,1
991,991,2015,Zlatan Krkic,Cicevac,19,71196,SDS,Socijaldemokratska stranka,0,0,0,-1,0,0,0,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,1
992,992,2016,Zlatan Krkic,Cicevac,19,71196,SDS,Socijaldemokratska stranka,0,0,0,-1,0,0,0,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,1
993,993,2014,Cedomir Bozic,zabalj,19,80136,SDS,Socijaldemokratska stranka,0,0,0,-1,0,0,0,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,1
994,994,2014,Dragan Babic,Novi Knezevac,19,80276,SDS,Socijaldemokratska stranka,0,0,0,-1,0,0,0,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,1
995,995,2015,Dragan Babic,Novi Knezevac,19,80276,SDS,Socijaldemokratska stranka,0,0,0,-1,0,0,0,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,1
996,996,2016,Dragan Babic,Novi Knezevac,19,80276,SDS,Socijaldemokratska stranka,0,0,0,-1,0,0,0,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,SDS,19,Socijaldemokratska stranka,1
997,997,2010,Nebojsa Marjanovic,Boljevac,4,70319,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
998,998,2011,Nebojsa Marjanovic,Boljevac,4,70319,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
999,999,2012,Nebojsa Marjanovic,Boljevac,4,70319,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1000,1000,2013,Nebojsa Marjanovic,Boljevac,4,70319,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1001,1001,2008,Nebojsa Videnovic,Bor,4,70327,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1002,1002,2009,Nebojsa Videnovic,Bor,4,70327,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1003,1003,2010,Nebojsa Videnovic,Bor,4,70327,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1004,1004,2011,Nebojsa Videnovic,Bor,4,70327,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1005,1005,2012,Nebojsa VIdenovic,Bor,4,70327,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1006,1006,2008,Dragi Damnjanovic,zagubica,4,70530,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1007,1007,2009,Dragi Damnjanovic,zagubica,4,70530,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1008,1008,2010,Dragi Damnjanovic,zagubica,4,70530,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1009,1009,2011,Dragi Damnjanovic,zagubica,4,70530,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1010,1010,2008,Bosko Nicic,Zajecar,4,70556,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1011,1011,2009,Bosko Nicic,Zajecar,4,70556,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1012,1012,2010,Bosko Nicic,Zajecar,4,70556,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1013,1013,2011,Bosko Nicic,Zajecar,4,70556,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1014,1014,2012,Bosko Nicic,Zajecar,4,70556,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1015,1015,2013,Bosko Nicic,Zajecar,4,70556,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1016,1016,2013,Milan Djokic,Knjazevac,4,70602,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1017,1017,2012,Veroljub Stevanovic,Kragujevac - grad,4,70645,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1018,1018,2013,Veroljub Stevanovic,Kragujevac - grad,4,70645,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1019,1019,2014,Veroljub Stevanovic,Kragujevac - grad,4,70645,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1020,1020,2013,Zoran Lilic,Lebane,4,70718,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1021,1021,2008,Gorica Dimcic-Tasic,Svilajnac,4,71056,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1022,1022,2009,Gorica Dimcic-Tasic,Svilajnac,4,71056,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1023,1023,2010,Gorica Dimcic-Tasic,Svilajnac,4,71056,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1024,1024,2011,Gorica Dimcic-Tasic,Svilajnac,4,71056,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1025,1025,2008,Vidoje Petrovic,Loznica,4,70734,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1026,1026,2009,Vidoje Petrovic,Loznica,4,70734,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1027,1027,2010,Vidoje Petrovic,Loznica,4,70734,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1028,1028,2011,Vidoje Petrovic,Loznica,4,70734,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1029,1029,2012,Vidoje Petrovic,Loznica,4,70734,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1030,1030,2013,Vidoje Petrovic,Loznica,4,70734,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1031,1031,2013,Sanja Stajic,Merosina,4,70823,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1032,1032,2012,Nenad Stevanovic,Osecina,4,70882,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1033,1033,2013,Nenad Stevanovic,Osecina,4,70882,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1034,1034,2014,Nenad Stevanovic,Osecina,4,70882,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1035,1035,2015,Nenad Stevanovic,Osecina,4,70882,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1036,1036,2013,Dragana Zivanovic,Raca,4,71013,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1037,1037,2014,Dragana Zivanovic,Raca,4,71013,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1038,1038,2015,Dragana Zivanovic,Raca,4,71013,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1039,1039,2008,Darko Tomic,Trgoviste,4,71161,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1040,1040,2009,Darko Tomic,Trgoviste,4,71161,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1041,1041,2010,Darko Tomic,Trgoviste,4,71161,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1042,1042,2011,Darko Tomic,Trgoviste,4,71161,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1043,1043,2013,Miroslav Aleksic,Trstenik,4,71170,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1044,1044,2014,Miroslav Aleksic,Trstenik,4,71170,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1045,1045,2013,Zoran VIdanovic,Nis-Niska Banja,4,71285,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1046,1046,2014,Zoran VIdanovic,Nis-Niska Banja,4,71285,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1047,1047,2015,Zoran VIdanovic,Nis-Niska Banja,4,71285,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1048,1048,2012,Nebojsa Krstic,Nis-Mediana,4,71331,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1049,1049,2013,Nebojsa Krstic,Nis-Mediana,4,71331,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1050,1050,2014,Nebojsa Krstic,Nis-Mediana,4,71331,URS,Ujedinjeni Regioni Srbije,1,1,1,1,1,1,0,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,URS,4,Ujedinjeni Regioni Srbije,1
1051,1051,2008,Zoran Sljivic,Brus,15,70343,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1052,1052,2009,Zoran Sljivic,Brus,15,70343,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1053,1053,2010,Zoran Sljivic,Brus,15,70343,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1054,1054,2011,Zoran Sljivic,Brus,15,70343,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1055,1055,2015,Milutin Jelicic,Brus,15,70343,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1056,1056,2016,Milutin Jelicic,Brus,15,70343,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1057,1057,2009,Goran Bojovic,Kursumlija,15,70688,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1058,1058,2010,Goran Bojovic,Kursumlija,15,70688,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1059,1059,2011,Goran Bojovic,Kursumlija,15,70688,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1060,1060,2012,Goran Bojovic,Kursumlija,15,70688,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1061,1061,2014,Tomislav Ilic,Kraljevo,15,70653,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1062,1062,2015,Tomislav Ilic,Kraljevo,15,70653,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1063,1063,2008,Savo Doric,Krupanj,15,70661,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1064,1064,2009,Savo Doric,Krupanj,15,70661,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1065,1065,2010,Savo Doric,Krupanj,15,70661,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1066,1066,2011,Savo Doric,Krupanj,15,70661,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1067,1067,2008,Miroslav Maksimovic,Ljig,15,70769,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1068,1068,2009,Miroslav Maksimovic,Ljig,15,70769,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1069,1069,2010,Miroslav Maksimovic,Ljig,15,70769,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1070,1070,2011,Miroslav Maksimovic,Ljig,15,70769,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1071,1071,2008,Milan Matic,Mionica,15,70831,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1072,1072,2009,Milan Matic,Mionica,15,70831,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1073,1073,2010,Milan Matic,Mionica,15,70831,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1074,1074,2011,Milan Matic,Mionica,15,70831,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1075,1075,2008,Dobrica Stanojevic,Razanj,15,71005,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1076,1076,2009,Dobrica Stanojevic,Razanj,15,71005,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1077,1077,2010,Dobrica Stanojevic,Razanj,15,71005,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1078,1078,2011,Dobrica Stanojevic,Razanj,15,71005,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1079,1079,2012,Dobrica Stanojevic,Razanj,15,71005,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1080,1080,2013,Dobrica Stanojevic,Razanj,15,71005,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1081,1081,2014,Dobrica Stanojevic,Razanj,15,71005,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1082,1082,2015,Dobrica Stanojevic,Razanj,15,71005,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1083,1083,2016,Dobrica Stanojevic,Razanj,15,71005,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1084,1084,2008,Dragana Zivanovic,Raca,15,71013,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1085,1085,2009,Dragana Zivanovic,Raca,15,71013,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1086,1086,2010,Dragana Zivanovic,Raca,15,71013,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1087,1087,2011,Dragana Zivanovic,Raca,15,71013,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1088,1088,2012,Dragana Zivanovic,Raca,15,71013,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1089,1089,2008,Dragan Jovanovic,Topola,15,71153,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1090,1090,2009,Dragan Jovanovic,Topola,15,71153,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1091,1091,2010,Dragan Jovanovic,Topola,15,71153,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1092,1092,2011,Dragan Jovanovic,Topola,15,71153,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1093,1093,2012,Dragan Jovanovic,Topola,15,71153,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1094,1094,2013,Dragan Jovanovic,Topola,15,71153,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1095,1095,2014,Dragan Jovanovic,Topola,15,71153,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1096,1096,2015,Dragan Jovanovic,Topola,15,71153,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1097,1097,2016,Dragan Jovanovic,Topola,15,71153,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1098,1098,2008,Velimir Stanojevic,Cacak,15,71242,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1099,1099,2009,Velimir Stanojevic,Cacak,15,71242,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1100,1100,2010,Velimir Stanojevic,Cacak,15,71242,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1101,1101,2011,Velimir Stanojevic,Cacak,15,71242,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1102,1102,2012,Velimir Stanojevic,Cacak,15,71242,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1103,1103,2013,Vojislav Ilic,Cacak,15,71242,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1104,1104,2014,Vojislav Ilic,Cacak,15,71242,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1105,1105,2015,Vojislav Ilic,Cacak,15,71242,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1106,1106,2016,Vojislav Ilic,Cacak,15,71242,NS,Nova Srbija,-1,0,0,1,1,1,0,NS,15,Nova Srbija,NS,15,Nova Srbija,NS,15,Nova Srbija,1
1107,1107,2008,Saip Kamberi,Bujanovac,49,70351,PDD,Pokret za demokratsko delovanje,0,0,0,0,0,0,0,EG,-3,Ethnic Group,LP,-4,Local Party,EG,-3,Ethnic Group,0
1108,1108,2009,Saip Kamberi,Bujanovac,49,70351,PDD,Pokret za demokratsko delovanje,0,0,0,0,0,0,0,EG,-3,Ethnic Group,LP,-4,Local Party,EG,-3,Ethnic Group,0
1109,1109,2010,Saip Kamberi,Bujanovac,49,70351,PDD,Pokret za demokratsko delovanje,0,0,0,0,0,0,0,EG,-3,Ethnic Group,LP,-4,Local Party,EG,-3,Ethnic Group,0
1110,1110,2011,Saip Kamberi,Bujanovac,49,70351,PDD,Pokret za demokratsko delovanje,0,0,0,0,0,0,0,EG,-3,Ethnic Group,LP,-4,Local Party,EG,-3,Ethnic Group,0
